PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp,summary_score,star
330205,1,8,7,4,3,8,5,2,3) # of groups=5,0.6318898145303855,5.0
330208,1,8,9,5,7,9,5,2,3) # of groups=5,-0.7943277740921462,1.0
33020F,1,0,5,3,4,0,3,2,1) # of groups=3,-0.7656115785557484,2.0
330211,1,8,8,3,4,9,5,2,3) # of groups=5,0.1342389113147034,4.0
330214,1,8,11,7,8,10,5,2,3) # of groups=5,1.503345942944443,nan
330215,1,8,6,3,4,10,5,2,3) # of groups=5,-0.6084520392752232,2.0
330218,1,8,6,3,3,9,5,2,3) # of groups=5,-0.1738630044558823,3.0
330219,1,8,9,4,7,7,5,2,3) # of groups=5,-0.5931430002175857,2.0
330221,1,8,6,5,6,8,5,2,3) # of groups=5,-0.6530169859705792,1.0
330222,1,8,10,6,7,10,5,2,3) # of groups=5,0.0011178752821207,3.0
330223,1,0,5,3,2,7,3,1,1) # of groups=3,0.0931217765383072,4.0
330224,1,8,9,5,6,8,5,2,3) # of groups=5,-0.4170516417677588,2.0
330226,1,8,10,6,7,9,5,2,3) # of groups=5,-0.2344218484044788,3.0
330229,1,8,6,3,3,7,5,2,3) # of groups=5,-0.2652440095230374,2.0
330231,1,8,4,3,6,9,5,2,3) # of groups=5,-0.8922965355083088,1.0
330233,1,8,6,6,6,8,5,2,3) # of groups=5,-1.312453421551916,nan
330234,1,8,11,7,8,9,5,2,3) # of groups=5,-0.7522034011817746,1.0
330235,1,8,9,5,6,8,5,2,3) # of groups=5,0.1487225074990203,4.0
330238,1,8,7,3,5,8,5,2,3) # of groups=5,-0.2138739197187428,3.0
330239,1,8,9,5,7,11,5,2,3) # of groups=5,0.0815532641671098,4.0
330240,1,8,5,4,5,7,5,2,3) # of groups=5,-0.5933855288677017,2.0
330241,1,8,11,7,7,9,5,2,3) # of groups=5,-0.2435464297605077,3.0
330245,1,8,8,6,7,6,5,2,3) # of groups=5,-0.4764317289438594,2.0
330246,1,8,7,5,7,9,5,2,3) # of groups=5,0.2100376443528913,4.0
33024F,1,8,6,5,4,4,5,2,3) # of groups=5,-1.0804431473691938,1.0
330250,1,8,10,6,7,11,5,2,3) # of groups=5,-0.4462223557599486,2.0
330259,1,8,9,5,7,9,5,2,3) # of groups=5,-0.0223052793936337,3.0
330261,1,8,9,6,7,10,5,2,3) # of groups=5,-0.0698574139531505,3.0
330264,1,8,8,6,7,9,5,2,3) # of groups=5,-0.362328588344234,2.0
330265,1,8,7,2,3,7,4,1,2) # of groups=4,0.0566253558741391,3.0
330267,1,8,9,5,7,10,5,2,3) # of groups=5,0.0124755025729833,3.0
330270,1,8,3,1,5,3,4,1,2) # of groups=4,2.119443236800262,nan
330273,1,8,7,5,3,8,5,2,3) # of groups=5,-0.0205085481231268,3.0
330276,1,8,6,3,2,9,4,1,2) # of groups=4,-0.121560066209507,2.0
330277,1,8,9,4,5,10,5,2,3) # of groups=5,0.0873393360420967,4.0
330279,1,8,8,7,6,8,5,2,3) # of groups=5,-0.5795879024649736,2.0
330285,1,8,10,7,6,11,5,2,3) # of groups=5,-0.3918818406157849,2.0
330286,1,8,11,7,8,9,5,2,3) # of groups=5,-0.596453491821087,2.0
330304,1,8,10,6,8,11,5,2,3) # of groups=5,0.6971049473177344,5.0
330307,1,8,10,6,6,9,5,2,3) # of groups=5,0.0627080999920394,4.0
330331,1,8,7,6,7,8,5,2,3) # of groups=5,-0.0221053244708748,3.0
330332,1,8,9,5,6,9,5,2,3) # of groups=5,-0.4686946266570377,2.0
330350,1,8,7,4,7,7,5,2,3) # of groups=5,-0.9447812030921344,1.0
330386,1,8,6,5,4,9,5,2,3) # of groups=5,-0.0274376380939973,3.0
330393,1,8,11,7,8,10,5,2,3) # of groups=5,0.2207018076577321,4.0
330394,1,8,11,7,7,9,5,2,3) # of groups=5,-0.3947218233037323,2.0
330395,1,8,5,4,5,8,5,2,3) # of groups=5,-1.824044486060862,nan
330396,1,8,3,2,6,9,4,1,2) # of groups=4,-0.2885860965384942,2.0
330399,1,8,5,3,6,8,5,2,3) # of groups=5,-0.9224414475562186,1.0
330401,1,8,8,6,7,8,5,2,3) # of groups=5,0.1683684493611761,4.0
330405,0,0,0,0,0,2,0,0,,0.4805120817835029,N/A
330406,0,0,1,0,0,2,0,0,,0.307565362512492,N/A
331301,0,0,0,0,0,2,0,0,,2.569180570424911,N/A
331302,0,0,2,1,1,5,1,0,,0.1651429700036679,N/A
331303,0,0,0,0,0,5,1,0,,1.4682141082631033,N/A
331304,0,0,2,0,0,1,0,0,,0.292577977669026,N/A
331305,0,0,2,0,0,6,1,0,,-0.2826133922026167,N/A
331307,0,0,0,0,0,2,0,0,,1.1147608007958814,N/A
331309,0,0,2,0,0,3,1,0,,-0.1893040276332404,N/A
331310,0,0,2,1,0,1,0,0,,-0.849159680919798,N/A
331311,0,8,4,1,0,7,3,0,1) # of groups=3,-0.1680522804035577,N/A
331312,0,0,1,0,0,5,1,0,,0.6914395696643544,N/A
331313,0,0,2,1,0,2,0,0,,0.5258313522742903,N/A
331314,0,0,1,0,0,6,1,0,,1.3332222914382468,N/A
331315,0,0,1,0,0,4,1,0,,0.3661874301544315,N/A
331316,0,8,6,2,2,3,3,0,1) # of groups=3,0.4915092949831914,N/A
331317,0,0,2,0,0,4,1,0,,0.3086673393540615,N/A
331319,0,0,2,0,0,5,1,0,,-0.2267244662394219,N/A
331320,1,8,5,3,1,7,4,1,2) # of groups=4,-0.2920679806641864,2.0
340001,1,8,11,7,7,11,5,2,3) # of groups=5,0.25428443790832,4.0
340002,1,8,11,7,8,9,5,2,3) # of groups=5,0.4046944673386392,5.0
340003,1,8,7,4,7,11,5,2,3) # of groups=5,0.4125331917412114,5.0
340004,1,8,10,6,8,9,5,2,3) # of groups=5,-0.2583433614160081,3.0
340008,1,8,9,5,5,11,5,2,3) # of groups=5,-0.2274716820367566,3.0
340010,1,8,8,6,7,10,5,2,3) # of groups=5,0.109772466343097,4.0
340013,1,8,7,5,5,10,5,2,3) # of groups=5,-0.0549132035992439,3.0
340014,1,8,11,7,8,11,5,2,3) # of groups=5,-0.0052254564698515,3.0
340015,1,8,10,6,7,11,5,2,3) # of groups=5,-0.4113232090978669,2.0
340016,1,8,9,4,6,11,5,2,3) # of groups=5,0.0122900662800068,3.0
340017,1,8,10,6,7,10,5,2,3) # of groups=5,0.3817465292964589,4.0
340020,1,8,6,5,4,9,5,2,3) # of groups=5,-0.8289078019644647,1.0
340021,1,8,9,6,7,12,5,2,3) # of groups=5,-0.2691298631962381,2.0
340023,1,8,9,4,5,8,5,2,3) # of groups=5,0.4447688788089495,5.0
340024,1,8,6,4,3,9,5,2,3) # of groups=5,-0.2679553226998012,2.0
340027,1,8,5,6,6,9,5,2,3) # of groups=5,-0.1657825493954487,3.0
340028,1,8,11,7,8,10,5,2,3) # of groups=5,-1.234526405853196,1.0
340030,1,8,11,7,8,11,5,2,3) # of groups=5,0.3475404721118749,4.0
340032,1,8,11,7,7,9,5,2,3) # of groups=5,0.1118329885056594,4.0
340039,1,8,8,6,7,10,5,2,3) # of groups=5,-0.4052970118781098,2.0
340040,1,8,11,7,8,11,5,2,3) # of groups=5,-0.54303570726217,2.0
340041,1,8,7,5,6,9,5,2,3) # of groups=5,-0.487727976480126,2.0
340042,1,8,7,5,5,9,5,2,3) # of groups=5,-0.5527705719563718,2.0
340047,1,8,11,7,8,10,5,2,3) # of groups=5,-0.1500308486081617,3.0
340049,0,8,3,0,2,2,2,0,,0.6020031567816352,N/A
340050,1,8,10,7,6,9,5,2,3) # of groups=5,-0.5951319745869122,2.0
340051,1,8,10,6,6,10,5,2,3) # of groups=5,-0.0751655966276598,3.0
340053,1,8,11,7,8,10,5,2,3) # of groups=5,0.2108790600592528,4.0
340060,1,8,5,4,4,8,5,2,3) # of groups=5,-0.4099664453406049,2.0
340061,1,8,11,7,8,10,5,2,3) # of groups=5,0.4029536692991967,5.0
340064,1,8,8,4,5,9,5,2,3) # of groups=5,-0.4653809454813384,2.0
340068,1,8,9,4,6,10,5,2,3) # of groups=5,-0.9419320667761464,1.0
340069,1,8,11,7,8,10,5,2,3) # of groups=5,0.137949591920526,4.0
340070,1,8,10,6,7,10,5,2,3) # of groups=5,-0.3274754272646057,2.0
340071,1,8,6,5,4,8,5,2,3) # of groups=5,-0.3519820438190587,2.0
340073,1,8,9,6,7,8,5,2,3) # of groups=5,0.78233934740273,5.0
340075,1,8,8,6,6,11,5,2,3) # of groups=5,-0.1703743475111264,3.0
340084,0,0,1,0,0,5,1,0,,0.5904638274236967,N/A
340085,1,8,8,4,6,10,5,2,3) # of groups=5,-0.1359033395533482,3.0
340087,1,8,6,4,3,10,5,2,3) # of groups=5,0.3073556446725922,4.0
340090,1,8,10,6,7,11,5,2,3) # of groups=5,-0.1468823324354852,3.0
340091,1,8,11,7,7,10,5,2,3) # of groups=5,0.2063161395602699,4.0
340096,1,8,7,4,6,8,5,2,3) # of groups=5,-0.0393233375332107,3.0
340097,1,8,9,4,4,10,5,2,3) # of groups=5,-0.2854097393517673,2.0
340098,1,8,9,7,7,10,5,2,3) # of groups=5,-0.1053559247182122,3.0
340099,1,8,8,4,4,10,5,2,3) # of groups=5,-0.3853872458508361,2.0
340107,1,8,8,5,4,10,5,2,3) # of groups=5,-0.7826325017222242,1.0
340109,1,8,6,6,6,11,5,2,3) # of groups=5,-0.1067441026009248,3.0
340113,1,8,11,7,8,10,5,2,3) # of groups=5,-0.3568445981143342,2.0
340114,1,8,11,7,8,10,5,2,3) # of groups=5,0.5592371797398487,5.0
340115,1,8,11,7,8,11,5,2,3) # of groups=5,0.31451890861695,4.0
340116,1,8,10,7,7,9,5,2,3) # of groups=5,-0.672338956965581,1.0
340119,1,8,7,5,4,12,5,2,3) # of groups=5,0.1129938811370435,4.0
340120,1,8,5,4,3,9,5,2,3) # of groups=5,0.0861064225245491,4.0
340123,1,8,6,4,4,10,5,2,3) # of groups=5,-0.0021096426589153,3.0
340126,1,8,8,6,6,10,5,2,3) # of groups=5,-1.147002271982997,1.0
340127,1,8,5,3,2,9,4,1,2) # of groups=4,-0.7905017569703261,1.0
340129,1,8,7,6,7,10,5,2,3) # of groups=5,-0.3157133868277813,2.0
34012F,1,8,6,5,4,6,5,2,3) # of groups=5,-0.0413647082916631,3.0
340130,1,8,8,6,7,11,5,2,3) # of groups=5,-0.2235985059055761,3.0
340131,1,8,11,7,7,10,5,2,3) # of groups=5,0.0409727974149885,3.0
340132,1,8,8,5,6,10,5,2,3) # of groups=5,-0.3862357193696712,2.0
340133,1,0,5,3,1,7,3,1,1) # of groups=3,0.3272772412864079,4.0
34013F,1,8,4,3,1,5,4,1,2) # of groups=4,-0.5652643007090229,1.0
340141,1,8,11,7,8,10,5,2,3) # of groups=5,-0.388013748195585,2.0
340142,1,8,10,5,5,10,5,2,3) # of groups=5,-0.3300765797105032,2.0
340143,1,8,10,6,8,10,5,2,3) # of groups=5,0.1302748589637101,4.0
340144,0,0,5,2,1,8,2,0,,-0.7917257897111482,N/A
340145,1,8,6,4,5,12,5,2,3) # of groups=5,0.7212371945578007,5.0
340147,1,8,10,6,7,11,5,2,3) # of groups=5,0.096422456449067,4.0
340148,1,8,4,0,4,2,3,1,1) # of groups=3,1.219495997525584,5.0
340151,1,8,9,4,6,9,5,2,3) # of groups=5,-0.72342505444925,1.0
340155,1,8,11,7,7,9,5,2,3) # of groups=5,0.047033899118194,3.0
340156,0,0,1,0,1,2,0,0,,0.4836839788358508,N/A
340158,1,8,9,5,6,10,5,2,3) # of groups=5,0.1149917617290368,4.0
340159,0,0,4,2,2,8,2,0,,-0.2237052877958363,N/A
340166,1,8,6,4,6,10,5,2,3) # of groups=5,0.2471601987411489,4.0
340168,0,0,1,0,0,2,0,0,,0.5302382176358184,N/A
340171,1,8,8,6,8,10,5,2,3) # of groups=5,0.3562675425306324,4.0
340173,1,8,8,6,8,11,5,2,3) # of groups=5,0.4344253063648007,5.0
34017F,1,8,4,3,1,5,4,1,2) # of groups=4,0.7527388912577792,5.0
340183,1,8,8,6,7,11,5,2,3) # of groups=5,0.0327855066608823,3.0
340184,1,8,8,6,6,11,5,2,3) # of groups=5,-0.1161745937390177,3.0
340187,1,8,6,2,3,9,4,1,2) # of groups=4,0.9741403956131212,5.0
340188,1,8,6,3,3,7,5,2,3) # of groups=5,0.4931519610813156,5.0
340190,1,8,6,3,2,8,4,1,2) # of groups=4,0.5659025082082405,4.0
34036F,1,8,6,4,3,5,5,2,3) # of groups=5,0.8401563402701119,5.0
341303,0,0,2,0,0,5,1,0,,0.83432945627632,N/A
341304,0,0,4,2,0,4,2,0,,0.4166667595663141,N/A
341305,0,0,0,0,0,5,1,0,,0.0723162364189981,N/A
341307,0,0,1,0,0,2,0,0,,0.6743808060867881,N/A
341311,0,8,2,1,0,5,2,0,,0.2089596156098624,N/A
341314,0,0,1,0,0,1,0,0,,-0.0893091967519313,N/A
341315,0,0,3,1,0,7,2,0,,-1.1272507375478265,N/A
341316,0,0,2,1,0,5,1,0,,-0.0125525417640085,N/A
341317,0,0,1,0,0,0,0,0,,-1.1614758531341045,N/A
341318,1,8,8,4,2,6,4,1,2) # of groups=4,-0.5232468697993863,2.0
341319,1,8,7,4,3,6,5,2,3) # of groups=5,0.0390565348235816,3.0
341320,0,0,3,1,0,1,1,0,,-0.6468854435665293,N/A
341322,0,8,6,2,1,5,3,0,1) # of groups=3,0.4918319291407938,N/A
341323,0,0,2,0,0,5,1,0,,0.7869216641498762,N/A
341324,1,8,8,3,2,10,4,1,2) # of groups=4,0.4345664856927209,4.0
341325,1,8,8,3,0,3,4,1,2) # of groups=4,0.2265220508334726,3.0
341326,1,8,5,4,1,9,4,1,2) # of groups=4,-0.0476120176188706,3.0
341327,0,8,6,2,1,6,3,0,1) # of groups=3,0.0519604416902589,N/A
341328,1,8,9,4,3,7,5,2,3) # of groups=5,-0.8645170274535678,1.0
341329,1,8,6,3,1,8,4,1,2) # of groups=4,0.360199249784667,4.0
350002,1,8,11,7,7,9,5,2,3) # of groups=5,-0.070925341384135,3.0
350006,1,8,10,7,6,10,5,2,3) # of groups=5,-0.2499582070343175,3.0
350011,1,8,11,7,7,10,5,2,3) # of groups=5,0.4463916974092937,5.0
350015,1,8,11,7,7,11,5,2,3) # of groups=5,0.2884943569321261,4.0
350019,1,8,11,7,7,10,5,2,3) # of groups=5,-0.0395692162178008,3.0
35002F,1,8,5,3,2,5,4,1,2) # of groups=4,0.3007860494582625,4.0
350063,0,0,2,1,0,3,1,0,,0.6511279466878327,N/A
350070,1,8,11,7,7,9,5,2,3) # of groups=5,0.1685447507052942,4.0
351300,0,0,1,0,0,4,1,0,,-0.403378889059952,N/A
351301,0,0,0,0,0,3,1,0,,0.344782832110239,N/A
351302,0,0,2,0,1,3,1,0,,0.9544884264858784,N/A
351303,0,0,1,0,0,5,1,0,,0.5334874778071735,N/A
351304,0,0,0,0,0,4,1,0,,1.0402124013253444,N/A
351305,0,0,0,0,0,1,0,0,,-1.845847281811604,N/A
351306,0,0,1,0,0,3,1,0,,0.7347859359157953,N/A
351307,0,0,3,1,0,4,2,0,,0.212930669372475,N/A
351308,0,0,0,0,0,3,1,0,,0.9511532952060454,N/A
351309,0,0,2,0,0,4,1,0,,0.8008748582228868,N/A
351310,0,0,1,0,0,3,1,0,,-0.5472459292078182,N/A
351311,0,0,2,0,0,4,1,0,,0.9030899375448024,N/A
351312,0,0,1,0,0,3,1,0,,1.0304602956483484,N/A
351313,0,0,0,0,0,1,0,0,,0.8253428178034946,N/A
351314,0,0,2,1,0,2,0,0,,-1.1606719169957869,N/A
351315,0,0,3,1,0,5,2,0,,-0.0324192619355523,N/A
351316,0,0,2,1,0,3,1,0,,0.8661684169132213,N/A
351318,0,0,1,1,0,5,1,0,,0.4289229910509297,N/A
351319,0,0,2,1,0,4,1,0,,-0.1547792114349959,N/A
351320,0,0,2,1,0,4,1,0,,0.841594183499912,N/A
351321,0,0,2,1,0,4,1,0,,0.9101869313425308,N/A
351322,0,0,1,0,0,3,1,0,,-0.0277293534033125,N/A
351323,0,0,2,0,0,4,1,0,,0.6559200710693555,N/A
351324,0,0,4,1,0,6,2,0,,0.4407830458408611,N/A
351325,0,0,1,0,0,3,1,0,,0.2638542721609211,N/A
351326,0,0,2,1,0,4,1,0,,0.2157296908031937,N/A
351327,0,0,2,1,0,4,1,0,,-1.3404073557285132,N/A
351328,0,0,1,0,0,4,1,0,,-0.1000863967389812,N/A
351329,0,0,1,0,0,3,1,0,,0.9257239266172144,N/A
351330,0,0,3,2,0,4,2,0,,-0.0174002328071668,N/A
351331,0,0,2,0,0,3,1,0,,1.4857444363905952,N/A
351332,0,0,2,1,0,6,1,0,,0.0081469334391023,N/A
351333,0,0,4,2,0,8,2,0,,-0.1561103261928328,N/A
351334,0,8,5,2,1,8,3,0,1) # of groups=3,-1.241072332279863,N/A
351335,1,8,8,3,1,7,4,1,2) # of groups=4,-0.2976156638984903,2.0
351336,0,8,5,2,2,8,3,0,1) # of groups=3,0.1845535545180382,N/A
351364,0,0,0,0,0,2,0,0,,0.7577220886006087,N/A
360001,1,8,9,7,7,10,5,2,3) # of groups=5,-0.131510686544416,3.0
360002,1,8,8,4,2,9,4,1,2) # of groups=4,0.2687665623422418,4.0
360003,1,8,10,7,7,10,5,2,3) # of groups=5,-0.0827795678078122,3.0
360006,1,8,11,7,8,11,5,2,3) # of groups=5,0.5590169659623698,5.0
360008,1,8,11,7,7,11,5,2,3) # of groups=5,0.1422291508844229,4.0
360009,1,8,10,7,6,9,5,2,3) # of groups=5,0.0380632089780821,3.0
360010,1,8,6,4,2,11,4,1,2) # of groups=4,0.1823224788281945,3.0
360011,1,8,10,6,7,10,5,2,3) # of groups=5,0.246139476525448,4.0
360012,1,8,9,7,7,10,5,2,3) # of groups=5,0.1886652873508822,4.0
360013,1,8,7,4,2,10,4,1,2) # of groups=4,-0.1430022500549252,2.0
360014,1,8,9,4,3,10,5,2,3) # of groups=5,0.5792038657769819,5.0
360016,1,8,9,7,7,8,5,2,3) # of groups=5,0.1607099887648974,4.0
360017,1,8,11,7,8,11,5,2,3) # of groups=5,-0.1254512227451794,3.0
36001F,1,8,6,5,4,6,5,2,3) # of groups=5,0.4383139109317473,5.0
360020,1,8,10,7,7,10,5,2,3) # of groups=5,-0.3321772821577776,2.0
360025,1,8,10,5,6,10,5,2,3) # of groups=5,0.0675561665414656,4.0
360026,0,0,3,2,0,6,2,0,,0.3515551801241607,N/A
360027,1,8,11,7,7,12,5,2,3) # of groups=5,0.3058049947244093,4.0
360029,1,8,6,2,3,9,4,1,2) # of groups=4,0.2197055907013892,3.0
360032,1,8,7,3,3,10,5,2,3) # of groups=5,0.3423772197240534,4.0
360035,1,8,9,7,8,11,5,2,3) # of groups=5,-0.2716035777179584,2.0
360036,1,8,10,5,6,10,5,2,3) # of groups=5,0.4804895422050552,5.0
360039,1,8,11,7,8,11,5,2,3) # of groups=5,0.5369760136959034,5.0
36003F,1,8,6,4,4,5,5,2,3) # of groups=5,0.2490536422480612,4.0
360040,1,8,9,4,5,10,5,2,3) # of groups=5,-0.2904935200637767,2.0
360041,1,8,11,7,7,9,5,2,3) # of groups=5,0.4757032773567371,5.0
360044,1,8,6,3,2,10,4,1,2) # of groups=4,-0.2006742647673734,2.0
360046,1,8,7,3,3,9,5,2,3) # of groups=5,-0.0673325469381625,3.0
360048,1,8,9,7,7,8,5,2,3) # of groups=5,0.0053226590033525,3.0
360051,1,8,11,7,8,11,5,2,3) # of groups=5,0.0925448418640551,4.0
360054,1,8,9,5,4,11,5,2,3) # of groups=5,0.2975100924442138,4.0
360055,1,8,9,7,7,8,5,2,3) # of groups=5,-0.4264575122649263,2.0
360056,1,8,9,7,8,11,5,2,3) # of groups=5,-0.1654155203665306,3.0
360058,1,8,6,5,2,10,4,1,2) # of groups=4,0.3753490715874004,4.0
360059,1,8,10,6,8,11,5,2,3) # of groups=5,-0.1384834620367463,3.0
360064,1,8,11,7,7,9,5,2,3) # of groups=5,-0.2602353287879679,3.0
360065,1,8,9,5,5,11,5,2,3) # of groups=5,0.1420453270694535,4.0
360066,1,8,11,7,7,9,5,2,3) # of groups=5,0.1051651632182204,4.0
360068,1,8,11,7,8,11,5,2,3) # of groups=5,0.198262644815867,4.0
360070,1,8,11,7,7,11,5,2,3) # of groups=5,-0.2999405052436018,2.0
360071,1,8,5,1,3,10,4,1,2) # of groups=4,0.969671074754824,5.0
360072,1,8,11,7,7,10,5,2,3) # of groups=5,-0.816754723003514,1.0
360075,1,8,8,4,6,9,5,2,3) # of groups=5,-0.058946831958746,3.0
360076,1,8,7,7,6,11,5,2,3) # of groups=5,0.2729533697569678,4.0
360077,1,8,11,7,7,10,5,2,3) # of groups=5,0.4604850232134254,5.0
360078,1,8,7,5,6,10,5,2,3) # of groups=5,0.3305208244520251,4.0
360079,1,8,9,7,8,9,5,2,3) # of groups=5,0.0785758410082863,4.0
36007F,1,8,5,3,2,5,4,1,2) # of groups=4,-0.1153845127826802,2.0
360080,0,8,5,0,2,7,3,0,1) # of groups=3,-0.1327294671890194,N/A
360082,1,8,7,4,6,8,5,2,3) # of groups=5,0.1803426429851419,4.0
360084,1,8,11,7,8,10,5,2,3) # of groups=5,0.189385902662387,4.0
360085,1,8,11,7,8,10,5,2,3) # of groups=5,-0.0270814864907306,3.0
360086,1,8,10,7,6,10,5,2,3) # of groups=5,-0.06364878391072,3.0
360087,1,8,5,2,4,7,4,1,2) # of groups=4,0.1564572434202856,3.0
360089,1,8,9,3,3,10,5,2,3) # of groups=5,0.427815853177599,5.0
36008F,1,0,3,3,0,3,3,1,1) # of groups=3,0.2299161496591745,4.0
360090,1,8,9,7,7,9,5,2,3) # of groups=5,-0.250314984111958,3.0
360091,1,8,7,5,8,10,5,2,3) # of groups=5,0.7198123301673945,5.0
360092,1,8,8,3,3,10,5,2,3) # of groups=5,0.4036315111260549,5.0
360095,1,8,11,7,7,11,5,2,3) # of groups=5,-0.028757159420702,3.0
360096,1,8,5,4,3,8,5,2,3) # of groups=5,0.4469383369972385,5.0
360098,1,8,9,7,7,11,5,2,3) # of groups=5,0.0195989975181825,3.0
360107,1,8,6,3,2,9,4,1,2) # of groups=4,-0.2829710928742749,2.0
360109,0,8,4,2,2,8,3,0,1) # of groups=3,0.7004458785251608,N/A
360112,1,8,11,7,8,11,5,2,3) # of groups=5,-0.2621171781155273,2.0
360118,1,8,11,7,7,10,5,2,3) # of groups=5,-0.2317548686117319,3.0
360121,1,8,9,3,2,9,4,1,2) # of groups=4,-0.1027840686718058,2.0
360123,1,8,10,6,7,9,5,2,3) # of groups=5,0.4722655487143226,5.0
360125,1,8,9,5,6,9,5,2,3) # of groups=5,0.0042992146022701,3.0
360131,1,8,6,3,2,10,4,1,2) # of groups=4,0.390468883370007,4.0
360132,1,8,10,6,6,10,5,2,3) # of groups=5,0.1997309327657755,4.0
360133,1,8,11,7,8,12,5,2,3) # of groups=5,0.0015263315111988,3.0
360134,1,8,10,6,8,10,5,2,3) # of groups=5,0.2450102703747512,4.0
360137,1,8,11,7,8,10,5,2,3) # of groups=5,-0.1328418173593234,3.0
360143,1,8,7,4,7,9,5,2,3) # of groups=5,0.539762091929886,5.0
360144,1,8,9,3,6,8,5,2,3) # of groups=5,0.3128863973192557,4.0
360145,1,8,9,7,7,9,5,2,3) # of groups=5,0.3586571304560146,4.0
360147,1,8,9,6,6,11,5,2,3) # of groups=5,0.0552641305990079,3.0
360148,0,8,5,2,1,10,3,0,1) # of groups=3,-0.1190283706818278,N/A
360150,1,8,9,4,6,9,5,2,3) # of groups=5,0.2931976117701816,4.0
360152,1,8,9,6,7,9,5,2,3) # of groups=5,-0.0386952149145629,3.0
360155,1,8,11,7,7,11,5,2,3) # of groups=5,0.3454073792062614,4.0
360156,1,8,8,3,2,10,4,1,2) # of groups=4,0.035013792075088,3.0
360159,1,8,11,7,8,11,5,2,3) # of groups=5,-0.0182382576615368,3.0
360161,1,8,9,6,7,10,5,2,3) # of groups=5,-0.12287574322653,3.0
360163,1,8,11,7,8,11,5,2,3) # of groups=5,0.5452311573818794,5.0
360170,1,8,6,3,4,9,5,2,3) # of groups=5,-0.4372362729084314,2.0
360172,1,8,8,6,7,11,5,2,3) # of groups=5,-0.0692784414329608,3.0
360174,1,8,7,5,6,10,5,2,3) # of groups=5,-0.1948521810840272,3.0
360175,1,8,8,5,2,9,4,1,2) # of groups=4,-0.2948335101470292,2.0
360179,1,8,11,7,8,11,5,2,3) # of groups=5,-0.1243090883491621,3.0
360180,1,8,11,7,8,11,5,2,3) # of groups=5,0.702907561091356,5.0
360185,1,8,9,4,4,10,5,2,3) # of groups=5,-0.1151479389877125,3.0
360189,0,8,6,2,2,8,3,0,1) # of groups=3,0.3312772558312572,N/A
360197,1,8,7,4,2,10,4,1,2) # of groups=4,0.5140427922321503,4.0
360203,1,8,8,3,5,11,5,2,3) # of groups=5,-0.2347561149978222,3.0
360210,1,8,8,3,3,9,5,2,3) # of groups=5,0.0061618412743299,3.0
360211,1,8,11,7,7,11,5,2,3) # of groups=5,-0.4640351636127868,2.0
360218,1,8,10,5,7,11,5,2,3) # of groups=5,-0.181088115024787,3.0
360230,1,8,11,7,7,11,5,2,3) # of groups=5,0.4463212471320876,5.0
360234,1,8,8,6,7,10,5,2,3) # of groups=5,0.3236226208712655,4.0
360236,1,8,6,3,6,10,5,2,3) # of groups=5,0.1474887925202003,4.0
360239,1,8,7,4,6,10,5,2,3) # of groups=5,-0.157825103037808,3.0
360245,0,0,1,0,1,2,0,0,,0.139005201780966,N/A
360259,1,8,7,3,3,9,5,2,3) # of groups=5,-0.0340198767918922,3.0
360263,0,8,3,0,2,2,2,0,,0.6678250141580568,N/A
360266,0,8,3,0,2,3,3,0,1) # of groups=3,1.0589665269343893,N/A
360270,1,8,8,3,1,8,4,1,2) # of groups=4,0.1881340736023876,3.0
360276,1,8,9,6,7,11,5,2,3) # of groups=5,0.012165133272573,3.0
360348,1,8,7,4,7,9,5,2,3) # of groups=5,-0.3837151506959767,2.0
360351,1,8,3,0,3,3,4,1,2) # of groups=4,1.5010697957742658,5.0
360352,1,8,6,0,4,6,4,1,2) # of groups=4,0.735777789728221,5.0
360354,1,8,10,5,7,11,5,2,3) # of groups=5,0.1697625007829002,4.0
360355,0,0,3,0,2,4,2,0,,0.5594434663066877,N/A
360358,0,0,0,0,0,5,1,0,,1.1580892352982737,N/A
360359,1,8,9,7,7,10,5,2,3) # of groups=5,0.3508069191416924,4.0
360360,1,8,7,5,6,11,5,2,3) # of groups=5,-0.0692333253211384,3.0
360361,0,0,3,0,2,8,2,0,,-0.5669414003968779,N/A
360364,1,8,7,5,7,10,5,2,3) # of groups=5,1.117230874490934,5.0
360365,1,8,6,3,3,9,5,2,3) # of groups=5,0.016884466684232,3.0
360367,0,8,2,0,1,4,2,0,,0.5056003498504876,N/A
360368,1,8,4,3,2,9,4,1,2) # of groups=4,0.4700450604766208,4.0
361300,0,0,3,1,0,3,2,0,,0.3102534336334255,N/A
361301,0,0,3,1,0,4,2,0,,-0.0410277739865699,N/A
361302,0,0,0,0,0,5,1,0,,-2.75613244403182,N/A
361303,0,0,0,0,0,6,1,0,,1.2785358218952223,N/A
361304,0,0,1,0,1,5,1,0,,0.0157561648348624,N/A
361306,0,8,3,2,1,6,3,0,1) # of groups=3,0.9218631449743994,N/A
361307,1,8,8,3,1,8,4,1,2) # of groups=4,0.2173229730615656,3.0
361308,0,0,1,0,0,4,1,0,,0.4216715027443069,N/A
