PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp
370028,1,8,11,7,8,10,5,2,3) # of groups=5
370030,0,0,2,2,0,6,1,0,
370034,1,8,7,5,5,10,5,2,3) # of groups=5
370037,1,8,11,7,7,10,5,2,3) # of groups=5
370039,1,8,7,4,3,9,5,2,3) # of groups=5
370041,0,8,3,0,2,5,3,0,1) # of groups=3
370047,1,8,10,6,5,11,5,2,3) # of groups=5
370049,1,8,10,5,7,11,5,2,3) # of groups=5
370054,1,8,6,3,2,8,4,1,2) # of groups=4
370056,1,8,11,7,7,11,5,2,3) # of groups=5
370057,0,0,3,1,0,8,2,0,
370078,1,8,8,7,6,9,5,2,3) # of groups=5
370083,0,0,3,2,0,5,2,0,
370089,1,8,10,6,5,10,5,2,3) # of groups=5
370091,1,8,11,7,8,11,5,2,3) # of groups=5
370093,1,8,10,6,8,10,5,2,3) # of groups=5
370094,1,8,8,6,7,9,5,2,3) # of groups=5
370097,1,8,7,4,4,9,5,2,3) # of groups=5
370099,0,0,4,2,0,6,2,0,
370100,1,0,5,3,0,6,3,1,1) # of groups=3
370106,1,8,10,7,6,9,5,2,3) # of groups=5
370112,0,0,4,2,1,7,2,0,
370113,1,8,8,5,2,9,4,1,2) # of groups=4
370114,1,8,10,7,7,10,5,2,3) # of groups=5
37012F,1,8,4,3,3,5,5,2,3) # of groups=5
370139,0,0,3,1,0,6,2,0,
370149,1,8,8,5,5,12,5,2,3) # of groups=5
37014F,1,8,5,5,3,5,5,2,3) # of groups=5
370153,0,0,4,1,1,6,2,0,
370158,0,0,3,1,0,8,2,0,
370166,0,0,3,2,2,7,2,0,
370170,0,0,1,0,1,2,0,0,
370171,1,8,3,2,3,4,4,1,2) # of groups=4
370172,0,8,1,0,1,3,2,0,
370173,0,8,1,0,0,4,2,0,
370178,1,0,4,3,1,6,3,1,1) # of groups=3
370180,1,8,4,2,3,4,4,1,2) # of groups=4
370183,0,0,3,1,1,7,2,0,
370192,0,0,2,0,1,2,0,0,
370199,0,8,2,0,1,6,2,0,
370201,0,8,3,0,2,2,2,0,
370202,1,8,8,6,8,10,5,2,3) # of groups=5
370203,1,8,4,0,4,7,4,1,2) # of groups=4
370206,0,8,2,0,2,4,2,0,
370210,1,8,6,0,5,7,4,1,2) # of groups=4
370211,1,8,6,5,5,9,5,2,3) # of groups=5
370212,0,0,4,0,2,6,2,0,
370214,0,0,0,0,1,2,0,0,
370215,1,8,7,6,5,8,5,2,3) # of groups=5
370216,0,8,4,0,2,6,3,0,1) # of groups=3
370218,1,8,7,5,4,12,5,2,3) # of groups=5
370220,0,8,3,0,2,3,3,0,1) # of groups=3
370222,0,8,5,0,2,5,3,0,1) # of groups=3
370225,0,8,2,0,2,3,2,0,
370227,0,8,5,2,2,8,3,0,1) # of groups=3
370228,0,8,4,0,2,9,3,0,1) # of groups=3
370234,1,8,7,6,2,8,4,1,2) # of groups=4
370235,1,8,6,2,3,8,4,1,2) # of groups=4
370236,1,8,7,5,6,9,5,2,3) # of groups=5
370237,1,8,5,3,0,7,4,1,2) # of groups=4
370240,0,0,2,1,0,7,1,0,
370243,0,0,1,0,0,1,0,0,
371300,0,0,4,3,0,2,2,1,
371301,0,0,0,0,0,4,1,0,
371302,0,0,1,0,0,5,1,0,
371303,0,0,1,0,0,2,0,0,
371304,0,0,0,0,0,5,1,0,
371305,0,0,1,0,0,2,0,0,
371306,0,0,1,0,0,5,1,0,
371307,0,0,1,0,0,1,0,0,
371309,0,0,1,0,0,4,1,0,
371310,0,0,0,0,0,5,1,0,
371311,0,0,2,0,0,4,1,0,
371312,0,0,1,0,0,7,1,0,
371313,0,0,2,1,1,5,1,0,
371314,0,0,2,0,0,1,0,0,
371316,0,0,0,0,0,2,0,0,
371317,0,0,1,0,1,5,1,0,
371318,0,0,1,0,0,1,0,0,
371319,0,0,3,2,0,3,2,0,
371320,0,0,0,0,0,6,1,0,
371321,0,0,2,1,0,3,1,0,
371322,0,0,1,0,0,3,1,0,
371323,0,0,3,1,0,3,2,0,
371324,0,0,1,1,0,3,1,0,
371325,0,0,1,0,0,3,1,0,
371326,0,0,2,1,0,7,1,0,
371327,0,0,2,0,0,4,1,0,
371328,0,0,4,2,0,3,2,0,
371329,0,0,2,1,0,3,1,0,
371330,0,0,2,1,0,3,1,0,
371331,0,0,1,0,0,1,0,0,
371332,0,0,1,0,0,3,1,0,
371333,0,0,2,1,0,2,0,0,
371334,0,0,1,0,0,4,1,0,
371335,0,0,2,1,0,2,0,0,
371336,0,0,2,0,0,3,1,0,
371337,0,0,3,2,0,2,1,0,
371338,0,0,2,1,0,4,1,0,
371340,0,0,3,1,0,6,2,0,
371341,0,0,3,1,0,4,2,0,
371342,1,0,4,3,0,4,3,1,1) # of groups=3
380001,1,8,8,4,2,9,4,1,2) # of groups=4
380002,1,8,9,5,7,12,5,2,3) # of groups=5
380004,1,8,9,7,8,11,5,2,3) # of groups=5
380005,0,8,3,0,2,8,3,0,1) # of groups=3
380007,1,8,8,7,6,8,5,2,3) # of groups=5
380009,1,8,10,6,8,9,5,2,3) # of groups=5
380014,1,8,11,7,7,10,5,2,3) # of groups=5
380017,1,8,10,6,8,10,5,2,3) # of groups=5
380018,1,8,11,7,7,11,5,2,3) # of groups=5
380020,1,8,9,7,6,8,5,2,3) # of groups=5
380021,1,8,7,4,6,10,5,2,3) # of groups=5
380022,1,8,9,4,5,10,5,2,3) # of groups=5
380025,1,8,6,5,6,11,5,2,3) # of groups=5
380027,1,8,8,6,7,11,5,2,3) # of groups=5
380029,1,8,4,0,3,9,4,1,2) # of groups=4
380033,0,0,3,1,0,6,2,0,
380037,1,8,6,3,2,11,4,1,2) # of groups=4
380038,1,8,6,3,5,10,5,2,3) # of groups=5
38003F,1,8,6,5,4,6,5,2,3) # of groups=5
380047,1,8,11,7,8,10,5,2,3) # of groups=5
38004F,0,0,0,0,0,3,1,0,
380050,1,8,10,6,7,11,5,2,3) # of groups=5
380051,1,8,9,7,7,10,5,2,3) # of groups=5
380052,1,8,8,2,3,9,4,1,2) # of groups=4
380056,1,8,4,1,3,10,4,1,2) # of groups=4
380060,1,8,8,7,7,11,5,2,3) # of groups=5
380061,1,8,10,6,8,11,5,2,3) # of groups=5
380071,1,8,6,5,3,9,5,2,3) # of groups=5
380075,1,8,10,6,7,10,5,2,3) # of groups=5
380082,1,8,5,3,4,7,5,2,3) # of groups=5
380089,1,8,8,5,7,11,5,2,3) # of groups=5
380090,1,8,10,6,6,8,5,2,3) # of groups=5
380091,1,8,2,3,6,4,4,2,2) # of groups=4
380102,1,8,9,7,8,10,5,2,3) # of groups=5
380103,1,8,1,0,5,4,3,1,1) # of groups=3
381301,0,0,1,0,0,6,1,0,
381302,1,8,7,3,0,8,4,1,2) # of groups=4
381303,0,8,5,2,1,7,3,0,1) # of groups=3
381304,0,0,3,1,0,4,2,0,
381305,0,0,1,0,0,5,1,0,
381306,0,0,3,1,0,6,2,0,
381307,0,0,3,0,0,5,2,0,
381308,0,0,1,0,1,3,1,0,
381309,0,0,1,0,0,5,1,0,
381310,0,0,0,0,0,1,0,0,
381311,0,0,1,0,0,2,0,0,
381312,0,0,4,0,1,3,2,0,
381313,0,8,3,1,0,8,3,0,1) # of groups=3
381314,1,8,7,4,2,10,4,1,2) # of groups=4
381315,1,0,3,3,0,4,3,1,1) # of groups=3
381316,0,8,4,2,2,10,3,0,1) # of groups=3
381317,1,8,6,3,1,4,4,1,2) # of groups=4
381318,1,8,6,3,2,12,4,1,2) # of groups=4
381319,1,8,8,3,2,9,4,1,2) # of groups=4
381320,0,8,2,0,0,6,2,0,
381321,1,8,6,3,3,7,5,2,3) # of groups=5
381322,0,8,3,2,1,8,3,0,1) # of groups=3
381323,1,8,8,3,2,8,4,1,2) # of groups=4
381324,0,0,2,0,1,8,1,0,
381325,1,8,8,4,3,10,5,2,3) # of groups=5
390001,1,8,11,7,7,11,5,2,3) # of groups=5
390002,1,8,8,4,5,7,5,2,3) # of groups=5
390003,0,8,7,2,2,8,3,0,1) # of groups=3
390004,1,8,9,7,6,9,5,2,3) # of groups=5
390006,1,8,11,7,8,10,5,2,3) # of groups=5
390009,1,8,11,7,8,11,5,2,3) # of groups=5
390012,1,8,7,5,7,8,5,2,3) # of groups=5
390013,1,8,10,5,5,11,5,2,3) # of groups=5
390016,1,8,10,4,7,9,5,2,3) # of groups=5
39001F,1,8,4,3,0,3,4,1,2) # of groups=4
390025,0,0,0,0,1,2,0,0,
390026,1,8,7,6,7,8,5,2,3) # of groups=5
390027,1,8,11,7,8,9,5,2,3) # of groups=5
390028,1,8,8,6,6,8,5,2,3) # of groups=5
390030,1,8,9,5,6,10,5,2,3) # of groups=5
390032,1,8,8,3,3,10,5,2,3) # of groups=5
390035,1,8,7,3,3,9,5,2,3) # of groups=5
390036,1,8,11,7,7,11,5,2,3) # of groups=5
390037,1,8,9,4,4,11,5,2,3) # of groups=5
390039,1,8,8,3,5,7,5,2,3) # of groups=5
390041,1,8,10,5,7,9,5,2,3) # of groups=5
390042,1,8,9,6,7,10,5,2,3) # of groups=5
390044,1,8,11,7,8,10,5,2,3) # of groups=5
390045,1,8,11,7,7,11,5,2,3) # of groups=5
390046,1,8,10,7,7,11,5,2,3) # of groups=5
390048,1,8,8,5,5,10,5,2,3) # of groups=5
390049,1,8,11,7,8,10,5,2,3) # of groups=5
39004F,0,0,0,0,0,2,0,0,
390050,1,8,11,7,7,8,5,2,3) # of groups=5
390056,1,8,7,4,3,8,5,2,3) # of groups=5
390057,1,8,8,6,7,10,5,2,3) # of groups=5
390058,1,8,9,5,5,10,5,2,3) # of groups=5
39005F,0,0,2,1,0,3,1,0,
390062,1,8,6,3,3,7,5,2,3) # of groups=5
390063,1,8,11,7,8,10,5,2,3) # of groups=5
390065,1,8,10,5,7,11,5,2,3) # of groups=5
390066,1,8,10,7,7,10,5,2,3) # of groups=5
390067,1,8,11,7,8,11,5,2,3) # of groups=5
390068,1,8,6,4,7,9,5,2,3) # of groups=5
39006F,1,8,5,3,2,5,4,1,2) # of groups=4
390070,1,8,4,4,2,6,4,1,2) # of groups=4
390071,0,8,4,2,2,6,3,0,1) # of groups=3
390073,1,8,11,7,7,11,5,2,3) # of groups=5
390079,1,8,11,7,7,10,5,2,3) # of groups=5
390081,1,0,7,5,3,8,4,2,2) # of groups=4
390086,1,8,11,7,7,10,5,2,3) # of groups=5
390090,1,8,7,4,7,9,5,2,3) # of groups=5
390091,1,8,9,4,6,10,5,2,3) # of groups=5
390093,0,8,7,2,2,9,3,0,1) # of groups=3
390096,1,8,9,7,6,11,5,2,3) # of groups=5
390097,1,8,10,5,7,8,5,2,3) # of groups=5
39009F,1,8,6,5,4,5,5,2,3) # of groups=5
390100,1,8,11,7,8,10,5,2,3) # of groups=5
390101,1,8,8,6,8,10,5,2,3) # of groups=5
390102,1,8,9,5,7,10,5,2,3) # of groups=5
390104,0,0,3,2,1,7,2,0,
390107,1,8,11,7,7,10,5,2,3) # of groups=5
390110,1,8,9,7,7,10,5,2,3) # of groups=5
390111,1,8,10,7,7,11,5,2,3) # of groups=5
390112,1,8,5,2,3,7,4,1,2) # of groups=4
390113,1,8,9,5,6,10,5,2,3) # of groups=5
390114,1,8,7,2,8,8,4,1,2) # of groups=4
390115,1,8,11,7,7,10,5,2,3) # of groups=5
390116,1,8,4,2,3,6,4,1,2) # of groups=4
390117,0,8,7,2,2,8,3,0,1) # of groups=3
390119,1,8,9,5,3,9,5,2,3) # of groups=5
390123,1,8,9,5,7,10,5,2,3) # of groups=5
390125,1,8,7,5,4,9,5,2,3) # of groups=5
390127,1,8,9,6,6,10,5,2,3) # of groups=5
39012F,1,8,6,5,4,6,5,2,3) # of groups=5
390133,1,8,11,7,8,11,5,2,3) # of groups=5
390137,1,8,11,7,7,10,5,2,3) # of groups=5
390138,1,8,6,5,2,8,4,1,2) # of groups=4
390139,1,8,10,6,7,9,5,2,3) # of groups=5
39013F,1,8,5,4,2,5,4,1,2) # of groups=4
390142,1,8,10,6,8,11,5,2,3) # of groups=5
390145,1,8,9,7,7,10,5,2,3) # of groups=5
390146,1,8,9,3,4,10,5,2,3) # of groups=5
390147,1,8,7,5,5,9,5,2,3) # of groups=5
390150,0,0,1,0,0,6,1,0,
390151,1,8,9,6,7,10,5,2,3) # of groups=5
390153,1,8,10,6,7,10,5,2,3) # of groups=5
390156,1,8,9,6,6,8,5,2,3) # of groups=5
390157,1,8,5,2,3,6,4,1,2) # of groups=4
390160,1,8,5,2,3,8,4,1,2) # of groups=4
390162,1,8,6,3,2,7,4,1,2) # of groups=4
390163,1,8,9,2,5,10,4,1,2) # of groups=4
390164,1,8,11,7,7,10,5,2,3) # of groups=5
390168,1,8,11,7,7,11,5,2,3) # of groups=5
390173,1,8,9,5,6,9,5,2,3) # of groups=5
390174,1,8,11,7,8,10,5,2,3) # of groups=5
390178,1,8,8,3,4,11,5,2,3) # of groups=5
390179,1,8,11,7,8,11,5,2,3) # of groups=5
390180,1,8,11,7,6,10,5,2,3) # of groups=5
390183,1,8,8,4,2,8,4,1,2) # of groups=4
390184,0,0,2,0,1,7,1,0,
390185,1,8,8,5,5,11,5,2,3) # of groups=5
390195,1,8,11,7,8,10,5,2,3) # of groups=5
390198,1,0,5,2,3,6,3,1,1) # of groups=3
390199,0,8,7,2,2,8,3,0,1) # of groups=3
390201,1,8,11,7,7,11,5,2,3) # of groups=5
390203,1,8,11,7,7,11,5,2,3) # of groups=5
390204,1,8,7,6,5,8,5,2,3) # of groups=5
390211,1,8,8,5,6,9,5,2,3) # of groups=5
390217,0,8,6,2,2,10,3,0,1) # of groups=3
390219,1,8,9,4,7,10,5,2,3) # of groups=5
390222,1,8,8,6,7,11,5,2,3) # of groups=5
390223,1,8,11,7,7,9,5,2,3) # of groups=5
390225,1,8,10,5,6,10,5,2,3) # of groups=5
390226,1,8,9,6,8,10,5,2,3) # of groups=5
390228,1,8,11,7,7,10,5,2,3) # of groups=5
390231,1,8,11,7,8,11,5,2,3) # of groups=5
390233,1,8,10,6,6,10,5,2,3) # of groups=5
390237,1,8,9,7,7,9,5,2,3) # of groups=5
390256,1,8,11,7,8,10,5,2,3) # of groups=5
390258,1,8,11,7,7,11,5,2,3) # of groups=5
390265,1,8,11,7,7,11,5,2,3) # of groups=5
390266,1,8,8,2,3,9,4,1,2) # of groups=4
390267,1,8,11,7,7,10,5,2,3) # of groups=5
390268,1,8,8,6,7,10,5,2,3) # of groups=5
390270,1,8,11,7,7,9,5,2,3) # of groups=5
390272,0,0,0,0,1,0,0,0,
390278,0,0,0,0,1,2,0,0,
390304,1,8,5,3,2,6,4,1,2) # of groups=4
390307,0,0,3,0,2,2,1,0,
390316,0,8,4,0,2,3,3,0,1) # of groups=3
390322,0,8,3,0,2,2,2,0,
390323,0,8,3,0,2,2,2,0,
390324,0,8,3,0,2,2,2,0,
390325,0,8,3,0,2,3,3,0,1) # of groups=3
390326,1,8,10,6,7,10,5,2,3) # of groups=5
390327,0,0,2,0,1,2,0,0,
390328,1,8,8,6,7,9,5,2,3) # of groups=5
390329,1,8,11,7,7,10,5,2,3) # of groups=5
390330,1,8,10,6,6,8,5,2,3) # of groups=5
390331,0,0,2,0,0,2,0,0,
390332,1,8,6,4,2,8,4,1,2) # of groups=4
390333,0,8,1,0,0,7,2,0,
390334,1,8,5,0,5,8,4,1,2) # of groups=4
390335,1,8,5,2,5,8,4,1,2) # of groups=4
390336,0,8,2,0,2,7,2,0,
390337,0,8,3,0,1,6,3,0,1) # of groups=3
390338,0,0,1,0,0,5,1,0,
390339,0,0,0,0,1,2,0,0,
391300,0,8,5,2,1,7,3,0,1) # of groups=3
391301,0,8,4,1,1,6,3,0,1) # of groups=3
391302,0,0,2,0,0,6,1,0,
391303,1,0,5,3,0,4,3,1,1) # of groups=3
391304,0,0,0,0,0,2,0,0,
391305,0,8,5,2,1,6,3,0,1) # of groups=3
391306,0,0,4,2,0,2,1,0,
391307,0,0,3,0,1,5,2,0,
391308,0,0,2,1,0,7,1,0,
391309,0,0,2,0,0,3,1,0,
391312,0,0,7,2,1,6,2,0,
391313,1,8,7,3,2,6,4,1,2) # of groups=4
391314,0,0,2,1,1,5,1,0,
391315,1,8,7,4,2,9,4,1,2) # of groups=4
391316,1,8,9,4,2,8,4,1,2) # of groups=4
391317,0,0,2,0,0,4,1,0,
400001,0,0,2,0,1,0,0,0,
400003,0,0,1,0,0,0,0,0,
400004,0,0,2,1,0,0,0,0,
400005,0,0,1,0,0,1,0,0,
400006,0,8,2,1,2,2,1,0,
400007,0,0,1,0,2,2,0,0,
400011,0,0,1,0,0,0,0,0,
400012,0,0,1,0,0,0,0,0,
400013,0,0,1,0,2,2,0,0,
400014,0,0,2,0,3,4,2,1,
400015,0,0,1,0,0,0,0,0,
400016,1,0,6,5,5,2,3,2,1) # of groups=3
400018,0,0,1,0,0,0,0,0,
400019,0,0,2,3,0,2,1,1,
400021,1,0,3,2,5,4,3,1,1) # of groups=3
400022,1,8,2,0,4,5,3,1,1) # of groups=3
400032,0,8,1,0,2,2,1,0,
40003F,1,8,6,5,4,5,5,2,3) # of groups=5
400044,0,0,2,2,0,2,0,0,
400048,0,0,1,0,0,4,1,0,
400061,0,0,1,0,1,1,0,0,
400079,0,0,1,0,0,0,0,0,
400087,0,0,1,0,0,4,1,0,
400098,0,0,1,0,2,1,0,0,
400102,0,8,1,0,0,1,1,0,
400103,0,8,2,1,0,4,2,0,
400104,0,0,2,0,1,2,0,0,
400105,0,0,1,0,0,0,0,0,
400106,0,0,1,0,0,1,0,0,
400109,1,8,4,4,1,2,3,1,1) # of groups=3
400110,0,0,1,0,0,2,0,0,
400111,0,0,1,0,0,0,0,0,
400112,0,0,1,0,0,2,0,0,
400113,0,0,1,0,0,0,0,0,
400114,1,8,2,0,4,8,3,1,1) # of groups=3
400115,0,0,1,0,2,1,0,0,
400117,0,0,1,0,0,1,0,0,
400118,1,8,1,0,4,5,3,1,1) # of groups=3
400120,0,8,1,2,2,2,1,0,
400123,0,0,1,0,0,0,0,0,
400124,0,0,2,2,0,0,0,0,
400125,0,0,1,0,0,2,0,0,
400126,0,0,1,0,0,0,0,0,
400127,0,0,0,0,2,2,0,0,
400128,0,0,1,0,0,1,0,0,
400132,0,8,1,0,0,2,1,0,
410004,1,8,8,3,6,7,5,2,3) # of groups=5
410005,1,8,6,4,5,7,5,2,3) # of groups=5
410006,1,8,7,4,5,9,5,2,3) # of groups=5
410007,1,8,11,7,7,9,5,2,3) # of groups=5
410008,1,8,9,5,5,10,5,2,3) # of groups=5
410009,1,8,10,6,7,9,5,2,3) # of groups=5
410010,1,8,5,0,5,8,4,1,2) # of groups=4
410011,1,8,8,5,5,8,5,2,3) # of groups=5
410012,1,8,10,6,7,8,5,2,3) # of groups=5
410013,1,8,8,4,5,8,5,2,3) # of groups=5
41005F,1,8,5,4,3,4,5,2,3) # of groups=5
420002,1,8,9,7,7,10,5,2,3) # of groups=5
420004,1,8,11,7,8,10,5,2,3) # of groups=5
420005,1,8,6,4,3,10,5,2,3) # of groups=5
420007,1,8,11,7,8,11,5,2,3) # of groups=5
420009,1,8,7,5,7,11,5,2,3) # of groups=5
420010,1,8,7,5,2,11,4,1,2) # of groups=4
420011,0,0,3,1,1,7,2,0,
420015,1,8,6,4,4,8,5,2,3) # of groups=5
420018,1,8,9,7,8,10,5,2,3) # of groups=5
420019,0,0,4,1,1,7,2,0,
420020,1,8,9,5,2,9,4,1,2) # of groups=4
420023,1,8,11,7,8,11,5,2,3) # of groups=5
420026,1,8,9,7,7,8,5,2,3) # of groups=5
420027,1,8,11,7,8,11,5,2,3) # of groups=5
420030,1,8,6,4,3,10,5,2,3) # of groups=5
420033,1,8,6,4,4,11,5,2,3) # of groups=5
420036,1,8,6,5,6,9,5,2,3) # of groups=5
420037,1,8,6,3,3,10,5,2,3) # of groups=5
420038,1,8,5,4,2,8,4,1,2) # of groups=4
420043,1,0,5,3,2,8,3,1,1) # of groups=3
420048,1,8,9,4,6,9,5,2,3) # of groups=5
420049,1,8,10,6,8,11,5,2,3) # of groups=5
420051,1,8,11,7,7,10,5,2,3) # of groups=5
420053,1,8,8,2,3,9,4,1,2) # of groups=4
420055,1,8,6,4,2,9,4,1,2) # of groups=4
420065,1,8,8,4,7,10,5,2,3) # of groups=5
420067,1,8,10,6,7,11,5,2,3) # of groups=5
420070,1,8,7,6,7,12,5,2,3) # of groups=5
420071,1,8,10,7,8,10,5,2,3) # of groups=5
420072,0,0,4,2,1,9,2,0,
420073,1,8,11,7,8,10,5,2,3) # of groups=5
420078,1,8,10,7,7,10,5,2,3) # of groups=5
420079,1,8,11,7,8,11,5,2,3) # of groups=5
420080,1,8,11,7,4,11,5,2,3) # of groups=5
420082,1,8,8,6,7,11,5,2,3) # of groups=5
420085,1,8,9,7,7,10,5,2,3) # of groups=5
420086,1,8,7,5,8,8,5,2,3) # of groups=5
420087,1,8,11,7,8,9,5,2,3) # of groups=5
420089,1,8,7,3,4,8,5,2,3) # of groups=5
420091,1,8,10,7,6,9,5,2,3) # of groups=5
420098,1,8,9,6,7,12,5,2,3) # of groups=5
420101,1,8,8,4,2,10,4,1,2) # of groups=4
420102,1,8,4,0,3,5,4,1,2) # of groups=4
420103,1,8,6,4,5,9,5,2,3) # of groups=5
420104,1,8,7,4,4,9,5,2,3) # of groups=5
420105,1,8,7,6,7,12,5,2,3) # of groups=5
420106,1,8,6,3,5,10,5,2,3) # of groups=5
420107,1,8,6,3,3,7,5,2,3) # of groups=5
420108,0,0,1,1,0,5,1,0,
420109,1,8,6,4,2,10,4,1,2) # of groups=4
420110,1,8,6,4,2,11,4,1,2) # of groups=4
42011F,1,8,5,4,4,5,5,2,3) # of groups=5
42029F,1,8,6,5,4,6,5,2,3) # of groups=5
421300,0,0,1,0,0,0,0,0,
421301,0,0,3,1,1,7,2,0,
421304,0,0,1,0,0,5,1,0,
430005,1,8,9,4,4,10,5,2,3) # of groups=5
430008,1,8,8,2,3,8,4,1,2) # of groups=4
430012,1,8,6,3,4,9,5,2,3) # of groups=5
430014,1,8,9,6,6,9,5,2,3) # of groups=5
430015,1,8,8,3,3,8,5,2,3) # of groups=5
430016,1,8,9,6,8,10,5,2,3) # of groups=5
430027,1,8,11,7,8,10,5,2,3) # of groups=5
43002F,1,8,4,3,1,5,4,1,2) # of groups=4
43003F,0,0,1,0,0,0,0,0,
430048,1,8,6,2,3,10,4,1,2) # of groups=4
43005F,1,8,5,3,3,5,5,2,3) # of groups=5
430077,1,8,11,7,7,9,5,2,3) # of groups=5
430084,0,0,1,0,0,3,1,0,
430089,0,8,4,0,2,3,3,0,1) # of groups=3
430090,0,8,4,0,2,4,3,0,1) # of groups=3
430091,0,8,3,0,2,3,3,0,1) # of groups=3
430093,0,0,2,0,2,2,0,0,
430095,1,8,5,4,2,6,4,1,2) # of groups=4
430097,1,8,8,3,2,8,4,1,2) # of groups=4
430098,0,0,1,0,0,3,1,0,
431300,0,8,2,1,0,5,2,0,
431301,0,0,2,1,0,2,0,0,
431302,0,0,2,1,0,4,1,0,
431305,0,0,1,0,0,2,0,0,
431306,0,0,3,1,0,4,2,0,
431307,0,0,1,0,0,2,0,0,
431308,0,0,1,0,0,3,1,0,
431309,0,0,1,0,0,2,0,0,
431310,0,0,2,0,0,3,1,0,
431311,0,0,2,0,0,2,0,0,
431312,0,0,2,0,0,4,1,0,
431313,0,0,1,0,0,3,1,0,
431314,0,0,0,0,0,2,0,0,
431315,0,0,1,0,0,3,1,0,
431316,0,0,2,1,0,4,1,0,
431317,0,0,0,0,0,3,1,0,
431318,0,0,0,0,0,2,0,0,
431319,0,0,2,1,1,3,1,0,
431320,0,0,1,0,0,3,1,0,
431321,0,0,2,1,1,4,1,0,
431322,0,0,1,0,0,5,1,0,
431323,0,0,1,0,0,4,1,0,
431324,0,0,1,0,0,3,1,0,
431325,0,0,1,1,0,4,1,0,
431326,0,0,2,0,0,2,0,0,
431327,0,0,2,0,0,3,1,0,
431328,0,0,0,0,0,2,0,0,
431329,0,0,1,1,0,3,1,0,
431330,0,0,1,0,1,5,1,0,
431331,0,0,2,0,0,3,1,0,
431332,0,0,0,0,0,3,1,0,
431333,0,0,0,0,0,3,1,0,
431334,0,0,3,1,0,3,2,0,
431335,0,8,4,2,0,6,3,0,1) # of groups=3
431336,0,0,2,0,0,4,1,0,
431337,0,0,3,0,0,3,2,0,
431338,0,0,4,2,0,4,2,0,
431339,0,0,3,2,0,5,2,0,
431340,0,0,0,0,0,3,1,0,
431383,0,0,0,0,0,2,0,0,
440001,0,0,2,1,0,6,1,0,
440002,1,8,11,7,8,11,5,2,3) # of groups=5
440003,1,8,6,6,6,10,5,2,3) # of groups=5
440006,1,8,7,6,7,8,5,2,3) # of groups=5
440007,0,8,5,2,1,7,3,0,1) # of groups=3
440008,0,8,2,1,1,5,2,0,
440009,1,8,7,4,6,11,5,2,3) # of groups=5
440010,0,0,3,1,0,7,2,0,
440011,1,8,10,6,7,11,5,2,3) # of groups=5
440012,1,8,9,7,7,10,5,2,3) # of groups=5
440015,1,8,11,7,8,10,5,2,3) # of groups=5
440016,1,8,6,3,2,7,4,1,2) # of groups=4
440017,1,8,9,7,7,10,5,2,3) # of groups=5
440018,1,8,7,3,4,9,5,2,3) # of groups=5
440020,1,8,6,2,3,8,4,1,2) # of groups=4
440029,1,8,8,6,8,11,5,2,3) # of groups=5
440030,1,8,8,6,7,9,5,2,3) # of groups=5
440031,1,8,6,4,5,9,5,2,3) # of groups=5
440032,0,0,2,0,0,7,1,0,
440033,1,8,5,3,3,7,5,2,3) # of groups=5
440034,1,8,9,7,7,9,5,2,3) # of groups=5
440035,1,8,8,6,7,10,5,2,3) # of groups=5
440039,1,8,11,7,8,9,5,2,3) # of groups=5
440046,1,8,8,6,5,9,5,2,3) # of groups=5
440048,1,8,11,7,8,10,5,2,3) # of groups=5
440049,1,8,11,7,8,11,5,2,3) # of groups=5
440050,1,8,6,4,6,11,5,2,3) # of groups=5
440053,1,8,8,6,7,10,5,2,3) # of groups=5
440056,1,8,5,3,4,11,5,2,3) # of groups=5
440057,0,8,4,1,2,8,3,0,1) # of groups=3
440058,1,8,7,5,4,10,5,2,3) # of groups=5
440059,1,8,11,7,7,10,5,2,3) # of groups=5
440060,0,0,4,1,1,7,2,0,
440061,1,0,6,3,2,9,3,1,1) # of groups=3
440063,1,8,11,7,7,9,5,2,3) # of groups=5
440065,1,8,7,4,3,9,5,2,3) # of groups=5
440068,1,8,8,3,4,10,5,2,3) # of groups=5
440072,1,8,6,4,3,10,5,2,3) # of groups=5
440073,1,8,10,6,7,11,5,2,3) # of groups=5
440081,1,8,8,4,4,10,5,2,3) # of groups=5
440082,1,8,11,7,8,10,5,2,3) # of groups=5
440084,1,8,6,3,4,10,5,2,3) # of groups=5
440091,1,8,11,7,7,10,5,2,3) # of groups=5
440102,1,0,5,3,2,10,3,1,1) # of groups=3
440104,1,8,11,7,8,11,5,2,3) # of groups=5
440109,0,8,5,1,1,8,3,0,1) # of groups=3
440110,1,8,6,4,3,8,5,2,3) # of groups=5
440111,0,0,1,0,4,8,2,1,
440120,1,8,9,7,7,10,5,2,3) # of groups=5
440125,1,8,11,7,8,9,5,2,3) # of groups=5
440130,1,8,6,3,3,9,5,2,3) # of groups=5
440131,1,8,7,3,1,9,4,1,2) # of groups=4
440132,1,8,7,4,3,11,5,2,3) # of groups=5
440137,1,8,6,3,2,7,4,1,2) # of groups=4
44013F,1,8,5,5,3,6,5,2,3) # of groups=5
440144,1,8,7,5,5,9,5,2,3) # of groups=5
